left_ob_id,right_ob_id,older_ob_id,younger_ob_id,older_activate_idx,younger_activate_idx,overlap_side_relation,overlap_width_frac,age_difference_bars,strength_difference,same_side_overlap,younger_mostly_nested_in_older,similar_strength_flag,older_touched_before_younger,concurrent_live_bars,redundant_live_inventory,younger_redundant_to_older,older_should_probably_have_been_retired_or_downranked,older_terminal_state,younger_terminal_state,resolution_category
222,303,222,303,11061.0,15071.0,opposite-side,1.0,4010.0,0.33934967520281145,0,1,0,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
223,245,223,245,11157.0,12308.0,same-side,0.19871794871790957,1151.0,0.24823813352055446,1,0,0,1,0.0,0,0,0,invalidated,retired,older_invalidated
223,259,223,259,11157.0,13081.0,opposite-side,0.4288766788766915,1924.0,0.22305740064003476,0,0,0,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
223,260,223,260,11157.0,13112.0,same-side,0.2823565323565323,1955.0,0.0112162845190239,1,0,1,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
223,307,223,307,11157.0,15218.0,opposite-side,1.0,4061.0,0.1150693833859413,0,0,0,1,0.0,0,0,0,invalidated,retired,older_invalidated
224,249,224,249,11190.0,12576.0,opposite-side,0.07204610951013429,1386.0,0.1331732871492458,0,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
224,276,224,276,11190.0,14032.0,opposite-side,1.0,2842.0,0.10952032708613468,0,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
225,245,225,245,11226.0,12308.0,same-side,0.7048814504881501,1082.0,0.22205926790995345,1,0,0,0,0.0,0,0,0,retired,retired,older_retired
225,249,225,249,11226.0,12576.0,opposite-side,0.11825153374232521,1350.0,0.24315853139175347,0,0,0,0,0.0,0,0,0,retired,mitigated_full,older_retired
225,276,225,276,11226.0,14032.0,opposite-side,0.6455164421266287,2806.0,0.00046491715637297926,0,0,1,0,0.0,0,0,0,retired,mitigated_full,older_retired
225,278,225,278,11226.0,14219.0,same-side,0.6266840504128653,2993.0,0.04079095997658677,1,0,1,0,0.0,0,0,0,retired,mitigated_full,older_retired
225,307,225,307,11226.0,15218.0,opposite-side,0.45878603505720805,3992.0,0.0888905177753403,0,0,1,0,0.0,0,0,0,retired,retired,older_retired
226,236,226,236,11283.0,11813.0,opposite-side,0.6233930453108556,530.0,0.12845057018206618,0,0,0,0,0.0,0,0,0,retired,invalidated,older_retired
226,275,226,275,11283.0,13912.0,opposite-side,0.7845292409788447,2629.0,0.02092745456024092,0,0,1,0,0.0,0,0,0,retired,invalidated,older_retired
227,233,227,233,11287.0,11661.0,opposite-side,0.7308823529411866,374.0,0.22072278817512192,0,0,0,0,0.0,0,0,0,retired,mitigated_full,older_retired
227,238,227,238,11287.0,11888.0,opposite-side,0.6752403846153638,601.0,0.22848963421557134,0,0,0,0,0.0,0,0,0,retired,retired,older_retired
227,264,227,264,11287.0,13448.0,same-side,0.19726890756299426,2161.0,0.2619597223970047,1,0,0,0,0.0,0,0,0,retired,retired,older_retired
228,229,228,229,11298.0,11419.0,same-side,0.5194060074249089,121.0,0.3171498655707311,1,0,0,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
228,265,228,265,11298.0,13506.0,same-side,0.9826206896551443,2208.0,0.2734012759834785,1,0,0,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
229,265,229,265,11419.0,13506.0,same-side,0.445831927100887,2087.0,0.043748589587252584,1,0,1,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
230,232,230,232,11536.0,11580.0,opposite-side,0.19198664440732252,44.0,0.2853640371894438,0,0,0,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
230,305,230,305,11536.0,15175.0,opposite-side,1.0,3639.0,0.09800060785674192,0,1,1,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
230,306,230,306,11536.0,15181.0,opposite-side,0.2155824508320616,3645.0,0.044204702312645505,0,0,1,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
231,300,231,300,11562.0,14995.0,opposite-side,1.0,3433.0,0.1654839701595111,0,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
232,306,232,306,11580.0,15181.0,same-side,1.0,3601.0,0.3295687395020893,1,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
232,309,232,309,11580.0,15239.0,opposite-side,1.0,3659.0,0.15205855932618118,0,1,0,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
233,238,233,238,11661.0,11888.0,same-side,1.0,227.0,0.0077668460404494155,1,1,1,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
233,242,233,242,11661.0,12181.0,same-side,1.0,520.0,0.045344675279593294,1,1,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
233,264,233,264,11661.0,13448.0,opposite-side,0.7278020378457175,1787.0,0.04123693422188279,0,0,1,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
233,275,233,275,11661.0,13912.0,same-side,0.17904509283820985,2251.0,0.07966070192399999,1,0,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
234,235,234,235,11738.0,11750.0,opposite-side,0.9931662870159003,12.0,0.008351160740803332,0,0,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
234,237,234,237,11738.0,11852.0,same-side,0.6762114537444848,114.0,0.22555773575470817,1,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
234,247,234,247,11738.0,12454.0,opposite-side,0.8221476510067216,716.0,0.09066525785255086,0,0,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
234,250,234,250,11738.0,12631.0,opposite-side,1.0,893.0,0.05254519076101971,0,1,1,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
235,237,235,237,11750.0,11852.0,opposite-side,1.0,102.0,0.21720657501390483,0,0,0,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
236,275,236,275,11813.0,13912.0,same-side,1.0,2099.0,0.1493780247423071,1,0,0,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
238,264,238,264,11888.0,13448.0,opposite-side,0.5504807692307496,1560.0,0.03347008818143338,0,0,1,1,0.0,0,0,0,retired,retired,older_retired
240,263,240,263,12121.0,13374.0,same-side,0.07514450867058253,1253.0,0.17225807030327467,1,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
241,246,241,246,12144.0,12354.0,opposite-side,0.41313269493844107,210.0,0.0988930850979951,0,0,1,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
241,275,241,275,12144.0,13912.0,same-side,1.0,1768.0,0.059790635033392436,1,0,1,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
242,264,242,264,12181.0,13448.0,opposite-side,1.0,1267.0,0.08658160950147609,0,0,1,1,0.0,0,0,0,invalidated,retired,older_invalidated
242,275,242,275,12181.0,13912.0,same-side,0.8912280701754542,1731.0,0.034316026644406694,1,0,1,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
243,252,243,252,12260.0,12643.0,same-side,0.36982248520708866,383.0,0.22879757429166891,1,0,0,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
243,258,243,258,12260.0,13039.0,opposite-side,0.9144144144144563,779.0,0.14483049985180352,0,0,0,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
243,261,243,261,12260.0,13184.0,same-side,1.0,924.0,0.13242565321040367,1,0,0,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
243,262,243,262,12260.0,13244.0,opposite-side,0.6081081081080805,984.0,0.3847068411660787,0,0,0,1,0.0,0,0,0,invalidated,retired,older_invalidated
244,306,244,306,12283.0,15181.0,opposite-side,0.0014124293785619183,2898.0,0.27674934164649034,0,0,0,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
245,276,245,276,12308.0,14032.0,opposite-side,0.022315202231563126,1724.0,0.22159435075358047,0,0,0,0,0.0,0,0,0,retired,mitigated_full,older_retired
245,307,245,307,12308.0,15218.0,opposite-side,1.0,2910.0,0.13316875013461316,0,0,0,0,0.0,0,0,0,retired,retired,older_retired
246,275,246,275,12354.0,13912.0,opposite-side,1.0,1558.0,0.03910245006460267,0,0,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
247,250,247,250,12454.0,12631.0,same-side,1.0,177.0,0.03812006709153115,1,1,1,1,0.0,0,0,0,invalidated,retired,older_invalidated
248,249,248,249,12558.0,12576.0,same-side,1.0,18.0,0.02867450139955008,1,0,1,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
248,276,248,276,12558.0,14032.0,same-side,1.0,1474.0,0.21401911283583042,1,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
248,278,248,278,12558.0,14219.0,opposite-side,1.0,1661.0,0.25527498996879017,0,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
249,276,249,276,12576.0,14032.0,same-side,1.0,1456.0,0.2426936142353805,1,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
249,278,249,278,12576.0,14219.0,opposite-side,0.7430981595091738,1643.0,0.28394949136834025,0,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
251,261,251,261,12637.0,13184.0,same-side,1.0,547.0,0.07713778036740737,1,0,1,0,0.0,0,0,0,retired,invalidated,older_retired
251,262,251,262,12637.0,13244.0,opposite-side,1.0,607.0,0.17514340758826763,0,0,0,0,0.0,0,0,0,retired,retired,older_retired
252,258,252,258,12643.0,13039.0,opposite-side,1.0,396.0,0.0839670744398654,0,0,1,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
252,261,252,261,12643.0,13184.0,same-side,1.0,541.0,0.09637192108126524,1,0,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
253,281,253,281,12754.0,14419.0,same-side,0.5853485064011092,1665.0,0.178029819249097,1,0,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
253,283,253,283,12754.0,14533.0,same-side,1.0,1779.0,0.031653270509132025,1,1,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
253,286,253,286,12754.0,14604.0,opposite-side,1.0,1850.0,0.18991324756865835,0,1,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
253,314,253,314,12754.0,15390.0,same-side,1.0,2636.0,0.115099678184859,1,1,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
254,295,254,295,12783.0,14904.0,same-side,1.0,2121.0,0.37471737304054675,1,0,0,0,0.0,0,0,0,retired,retired,older_retired
255,290,255,290,12895.0,14773.0,opposite-side,0.6050328227571419,1878.0,0.40115372346705036,0,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
255,296,255,296,12895.0,14959.0,opposite-side,1.0,2064.0,0.2761564073752323,0,1,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
255,297,255,297,12895.0,14965.0,opposite-side,0.5393873085339065,2070.0,0.2064628916712753,0,0,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
255,304,255,304,12895.0,15079.0,opposite-side,0.40389610389610614,2184.0,0.3741570016854975,0,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
256,287,256,287,12922.0,14713.0,opposite-side,0.7389732465654268,1791.0,0.14564817605249814,0,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
256,288,256,288,12922.0,14721.0,opposite-side,0.001712328767108754,1799.0,3.473819011701185e-05,0,0,1,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
256,294,256,294,12922.0,14888.0,opposite-side,0.9695473251028525,1966.0,0.14523853840626777,0,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
256,311,256,311,12922.0,15350.0,opposite-side,0.9800228310502335,2428.0,0.15122206339935695,0,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
256,312,256,312,12922.0,15361.0,opposite-side,0.2233201581027009,2439.0,0.055150179063015003,0,0,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
256,313,256,313,12922.0,15385.0,same-side,1.0,2463.0,0.15370349262785732,1,1,0,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
257,259,257,259,13034.0,13081.0,opposite-side,0.5922077922078232,47.0,0.11680099035493907,0,0,0,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
257,260,257,260,13034.0,13112.0,same-side,0.7891682785299995,78.0,0.32864210647594994,1,0,0,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
257,307,257,307,13034.0,15218.0,opposite-side,0.005669737774654945,2184.0,0.22478900760903253,0,0,0,1,0.0,0,0,0,invalidated,retired,older_invalidated
258,261,258,261,13039.0,13184.0,opposite-side,1.0,145.0,0.012404846641399847,0,0,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
258,262,258,262,13039.0,13244.0,same-side,0.34387351778655134,205.0,0.23987634131427515,1,0,0,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
258,276,258,276,13039.0,14032.0,opposite-side,0.1551383399209595,993.0,0.14792688351529804,0,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
258,279,258,279,13039.0,14315.0,opposite-side,0.06013745704473435,1276.0,0.12542048483273494,0,0,0,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
259,260,259,260,13081.0,13112.0,opposite-side,0.8753246753246751,31.0,0.21184111612101086,0,0,0,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
259,307,259,307,13081.0,15218.0,same-side,0.4181818181818364,2137.0,0.10798801725409346,1,0,0,1,0.0,0,0,0,invalidated,retired,older_invalidated
260,307,260,307,13112.0,15218.0,opposite-side,0.21856866537719405,2106.0,0.1038530988669174,0,0,0,1,0.0,0,0,0,invalidated,retired,older_invalidated
261,262,261,262,13184.0,13244.0,opposite-side,0.8267326732673327,60.0,0.252281187955675,0,0,0,1,0.0,0,0,0,invalidated,retired,older_invalidated
261,276,261,276,13184.0,14032.0,same-side,0.16411451398135293,848.0,0.16033173015669788,1,0,0,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
261,279,261,279,13184.0,14315.0,same-side,0.6374570446735278,1131.0,0.11301563819133509,1,0,0,1,0.0,0,0,0,invalidated,retired,older_invalidated
264,275,264,275,13448.0,13912.0,opposite-side,0.46870451237264604,464.0,0.12089763614588278,0,0,0,0,0.0,0,0,0,retired,invalidated,older_retired
267,268,267,268,13616.0,13626.0,same-side,0.07958477508647252,10.0,0.2350461167025688,1,0,0,1,1.0,1,0,0,invalidated,invalidated,older_invalidated
267,269,267,269,13616.0,13637.0,opposite-side,0.8494809688581496,21.0,0.1938524954332782,0,0,0,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
268,271,268,271,13626.0,13727.0,same-side,0.7960264900662349,101.0,0.060213655301235014,1,0,1,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
269,272,269,272,13637.0,13740.0,opposite-side,1.0,103.0,0.11052099611838107,0,1,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
270,273,270,273,13673.0,13814.0,opposite-side,0.5732984293193673,141.0,0.24507257679834515,0,0,0,0,0.0,0,0,0,retired,retired,older_retired
276,278,276,278,14032.0,14219.0,opposite-side,1.0,187.0,0.04125587713295975,0,1,1,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
276,279,276,279,14032.0,14315.0,same-side,1.0,283.0,0.27334736834803297,1,1,0,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
276,307,276,307,14032.0,15218.0,same-side,0.10205527994330557,1186.0,0.08842560061896731,1,0,1,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
277,280,277,280,14074.0,14334.0,same-side,1.0,260.0,0.20413289037647708,1,0,0,1,0.0,0,0,0,invalidated,retired,older_invalidated
277,300,277,300,14074.0,14995.0,opposite-side,0.4927659574468054,921.0,0.12767113436813515,0,0,0,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
277,301,277,301,14074.0,15018.0,same-side,1.0,944.0,0.22818267658719893,1,1,0,1,0.0,0,0,0,invalidated,retired,older_invalidated
278,307,278,307,14219.0,15218.0,opposite-side,0.08362863217574952,999.0,0.12968147775192707,0,0,0,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
280,300,280,300,14334.0,14995.0,opposite-side,0.6017052375152293,661.0,0.07646175600834193,0,0,1,0,0.0,0,0,0,retired,mitigated_full,older_retired
280,301,280,301,14334.0,15018.0,same-side,1.0,684.0,0.024049786210721846,1,1,1,0,0.0,0,0,0,retired,retired,older_retired
281,283,281,283,14419.0,14533.0,same-side,1.0,114.0,0.14637654873996497,1,1,0,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
281,286,281,286,14419.0,14604.0,opposite-side,0.8905608755129701,185.0,0.011883428319561351,0,0,1,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
281,295,281,295,14419.0,14904.0,opposite-side,0.026986506746635937,485.0,0.03970994370543057,0,0,1,1,0.0,0,0,0,invalidated,retired,older_invalidated
281,314,281,314,14419.0,15390.0,same-side,0.783882783882732,971.0,0.293129497433956,1,0,0,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
282,284,282,284,14454.0,14539.0,same-side,0.6740442655936,85.0,0.4508799199223395,1,0,0,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
282,285,282,285,14454.0,14593.0,opposite-side,0.7421875000000361,139.0,0.05867664693603136,0,0,1,1,0.0,0,0,0,invalidated,retired,older_invalidated
282,321,282,321,14454.0,15779.0,same-side,0.7525150905432686,1325.0,0.27482060653082374,1,0,0,1,0.0,0,0,0,invalidated,retired,older_invalidated
283,286,283,286,14533.0,14604.0,opposite-side,0.8350253807106391,71.0,0.15825997705952632,0,0,0,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
283,314,283,314,14533.0,15390.0,same-side,0.2690355329949063,857.0,0.14675294869399103,1,0,0,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
284,285,284,285,14539.0,14593.0,opposite-side,0.32031250000003053,54.0,0.39220327298630814,0,0,0,1,0.0,0,0,0,invalidated,retired,older_invalidated
284,320,284,320,14539.0,15771.0,same-side,1.0,1232.0,0.2927537367009398,1,1,0,1,0.0,0,0,0,invalidated,retired,older_invalidated
284,321,284,321,14539.0,15779.0,same-side,0.349258649093952,1240.0,0.17605931339151576,1,0,0,1,0.0,0,0,0,invalidated,retired,older_invalidated
285,321,285,321,14593.0,15779.0,opposite-side,1.0,1186.0,0.21614395959479238,0,0,0,0,0.0,0,0,0,retired,retired,older_retired
286,314,286,314,14604.0,15390.0,opposite-side,0.9304029304029109,786.0,0.30501292575351735,0,0,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
287,288,287,288,14713.0,14721.0,same-side,0.26319595083151787,8.0,0.14561343786238112,1,0,0,1,6.0,1,0,0,mitigated_full,mitigated_full,older_full_mitigated
287,294,287,294,14713.0,14888.0,same-side,0.8716049382716103,175.0,0.2908867144587659,1,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
287,311,287,311,14713.0,15350.0,same-side,0.7136659436008636,637.0,0.005573887346858819,1,0,1,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
287,312,287,312,14713.0,15361.0,same-side,0.9367588932805994,648.0,0.09049799698948313,1,0,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
287,313,287,313,14713.0,15385.0,opposite-side,0.2970085470085302,672.0,0.008055316575359184,0,0,1,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
288,289,288,289,14721.0,14742.0,same-side,0.6795031055900693,21.0,0.16641422769661096,1,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
288,294,288,294,14721.0,14888.0,same-side,0.03292181069959572,167.0,0.14527327659638478,1,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
288,312,288,312,14721.0,15361.0,same-side,0.7826086956521895,640.0,0.05511544087289799,1,0,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
290,293,290,293,14773.0,14831.0,opposite-side,1.0,58.0,0.027486804809439436,0,1,1,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
290,296,290,296,14773.0,14959.0,same-side,0.6097560975609768,186.0,0.12499731609181808,1,0,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
290,297,290,297,14773.0,14965.0,same-side,0.9570200573065644,192.0,0.19469083179577507,1,0,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
290,302,290,302,14773.0,15043.0,opposite-side,0.1332378223495464,270.0,0.028334284895849216,0,0,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
290,304,290,304,14773.0,15079.0,same-side,1.0,306.0,0.02699672178155288,1,1,1,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
291,292,291,292,14777.0,14796.0,opposite-side,1.0,19.0,0.09496367923436722,0,0,1,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
291,298,291,298,14777.0,14976.0,same-side,0.651685393258483,199.0,0.0895699199461929,1,0,1,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
291,302,291,302,14777.0,15043.0,opposite-side,1.0,266.0,0.11131674061690755,0,0,0,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
292,298,292,298,14796.0,14976.0,opposite-side,1.0,180.0,0.005393759288174316,0,1,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
292,302,292,302,14796.0,15043.0,same-side,0.36231884057970537,247.0,0.016353061382540335,1,0,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
293,297,293,297,14831.0,14965.0,opposite-side,1.0,134.0,0.16720402698633563,0,0,0,0,0.0,0,0,0,retired,invalidated,older_retired
293,304,293,304,14831.0,15079.0,opposite-side,0.4235294117647877,248.0,0.0004900830278865564,0,0,1,0,0.0,0,0,0,retired,mitigated_full,older_retired
294,311,294,311,14888.0,15350.0,same-side,0.9407407407407202,462.0,0.2964606018056247,1,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
294,312,294,312,14888.0,15361.0,same-side,0.29644268774703875,473.0,0.20038871746928277,1,0,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
294,313,294,313,14888.0,15385.0,opposite-side,0.6303418803418636,497.0,0.2989420310341251,0,0,0,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
296,297,296,297,14959.0,14965.0,same-side,0.5432372505542845,6.0,0.06969351570395699,1,0,1,1,78.0,1,0,0,invalidated,invalidated,older_invalidated
296,304,296,304,14959.0,15079.0,same-side,0.3999999999999764,120.0,0.0980005943102652,1,0,1,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
297,302,297,302,14965.0,15043.0,opposite-side,0.37567861020628457,78.0,0.16635654689992585,0,0,0,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
297,304,297,304,14965.0,15079.0,same-side,1.0,114.0,0.1676941100142222,1,1,0,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
298,302,298,302,14976.0,15043.0,opposite-side,0.5297619047618766,67.0,0.02174682067071465,0,0,1,1,0.0,0,0,0,invalidated,invalidated,older_invalidated
300,301,300,301,14995.0,15018.0,opposite-side,1.0,23.0,0.10051154221906378,0,1,0,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
306,309,306,309,15181.0,15239.0,opposite-side,1.0,58.0,0.17751018017590814,0,1,0,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
311,312,311,312,15350.0,15361.0,same-side,0.15415019762840984,11.0,0.09607188433634195,1,0,1,1,12.0,1,0,0,mitigated_full,invalidated,older_full_mitigated
311,313,311,313,15350.0,15385.0,opposite-side,1.0,35.0,0.0024814292285003647,0,1,1,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
315,316,315,316,15613.0,15634.0,same-side,0.646474677259181,21.0,0.06966088792687453,1,0,1,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
315,317,315,317,15613.0,15690.0,opposite-side,0.8779761904761707,77.0,0.010903563512260073,0,0,1,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
315,318,315,318,15613.0,15696.0,opposite-side,0.6049543676662456,83.0,0.14674221451563596,0,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
316,317,316,317,15634.0,15690.0,opposite-side,1.0,56.0,0.0805644514391346,0,1,1,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
316,318,316,318,15634.0,15696.0,opposite-side,0.02737940026070301,62.0,0.2164031024425105,0,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
316,319,316,319,15634.0,15750.0,same-side,0.024333719582854428,116.0,0.2679238622425094,1,0,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
326,327,326,327,15984.0,15999.0,same-side,0.7961034598589006,15.0,0.07624177706543556,1,0,1,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
326,332,326,332,15984.0,16350.0,same-side,1.0,366.0,0.08871157417818287,1,1,1,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
327,332,327,332,15999.0,16350.0,same-side,1.0,351.0,0.16495335124361843,1,1,0,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
329,333,329,333,16142.0,16363.0,same-side,1.0,221.0,0.09422081314298991,1,1,1,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
338,345,338,345,16706.0,16914.0,opposite-side,0.5006369426751731,208.0,0.36508870472229893,0,0,0,1,0.0,0,0,0,mitigated_full,invalidated,older_full_mitigated
338,348,338,348,16706.0,16949.0,same-side,1.0,243.0,0.35610169943103903,1,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
338,349,338,349,16706.0,16952.0,same-side,1.0,246.0,0.1962597312999148,1,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
341,353,341,353,16826.0,17203.0,same-side,0.7808544303797742,377.0,0.14056723831234652,1,0,0,1,0.0,0,0,0,mitigated_full,retired,older_full_mitigated
342,344,342,344,16852.0,16883.0,opposite-side,1.0,31.0,0.14360850984103257,0,0,0,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
343,354,343,354,16856.0,17218.0,same-side,0.22481751824818777,362.0,0.2012735108673237,1,0,0,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
345,348,345,348,16914.0,16949.0,opposite-side,0.7271959459459093,35.0,0.008987005291259897,0,0,1,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
345,349,345,349,16914.0,16952.0,opposite-side,1.0,38.0,0.16882897342238412,0,0,0,1,0.0,0,0,0,invalidated,mitigated_full,older_invalidated
348,349,348,349,16949.0,16952.0,same-side,0.6181818181818055,3.0,0.15984196813112422,1,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
350,352,350,352,17042.0,17185.0,same-side,0.8523936170213198,143.0,0.14228391772334048,1,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
355,356,355,356,17251.0,17257.0,same-side,1.0,6.0,0.006729503440907281,1,0,1,1,0.0,0,0,0,invalidated,retired,older_invalidated
359,360,359,360,17448.0,17452.0,same-side,0.9112654320987875,4.0,0.19397511855771044,1,0,0,1,0.0,0,0,0,mitigated_full,mitigated_full,older_full_mitigated
